,underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code,dte_days,buckets
1563,SPY,2023-08-25,SPY,2024-03-15,445.0,P,19.6,21.45,18.35,18.95,3052,49,18.47,398,18.63,440.78,440.8,0.0,440.79,0.1559,-0.4761,0.0092,-0.0557,1.2576,-0.8341,108,18.86,271,19.04,440.04,440.07,19.9312,6819,,203,6M
1564,SPY,2023-08-25,SPY,2024-03-15,446.0,C,20.42,21.66,20.42,21.66,220,28,22.82,54,22.95,440.78,440.8,0.0,440.79,0.154,0.5702,0.0078,-0.0454,1.2792,1.2546,90,22.43,88,22.58,440.04,440.07,21.596,250,,203,6M
1565,SPY,2023-08-25,SPY,2024-03-15,446.0,P,20.01,20.01,20.01,20.01,1,62,18.81,104,19.05,440.78,440.8,0.0,440.79,0.1547,-0.4856,0.0094,-0.0558,1.2576,-0.8433,148,19.21,277,19.49,440.04,440.07,20.01,243,,203,6M
1566,SPY,2023-08-25,SPY,2024-03-15,447.0,C,20.76,22.44,20.76,22.21,3,29,22.19,29,22.32,440.78,440.8,0.0,440.79,0.1529,0.5624,0.0079,-0.0453,1.2814,1.2494,91,21.8,89,21.95,440.04,440.07,21.8033,233,,203,6M
1567,SPY,2023-08-25,SPY,2024-03-15,447.0,P,19.46,19.46,19.46,19.46,1,78,19.21,150,19.46,440.78,440.8,0.0,440.79,0.1538,-0.4952,0.0095,-0.0559,1.2579,-0.8442,156,19.61,274,19.9,440.04,440.07,19.46,716,,203,6M
1568,SPY,2023-08-25,SPY,2024-03-15,448.0,C,20.17,20.17,20.16,20.16,20,29,21.56,29,21.69,440.78,440.8,0.0,440.79,0.152,0.5545,0.008,-0.0453,1.2833,1.2458,206,21.18,54,21.31,440.04,440.07,20.165,191,,203,6M
1569,SPY,2023-08-25,SPY,2024-03-15,448.0,P,0.0,0.0,0.0,0.0,0,77,19.6,192,19.87,440.78,440.8,0.0,440.79,0.1528,-0.5052,0.0097,-0.0561,1.2547,-0.8494,92,20.04,261,20.32,440.04,440.07,0.0,1928,,203,6M
1570,SPY,2023-08-25,SPY,2024-03-15,449.0,C,19.57,19.57,19.57,19.57,7,210,20.95,74,21.07,440.78,440.8,0.0,440.79,0.1513,0.5468,0.0081,-0.0453,1.285,1.2443,207,20.57,163,20.75,440.04,440.07,19.57,268,,203,6M
1571,SPY,2023-08-25,SPY,2024-03-15,449.0,P,0.0,0.0,0.0,0.0,0,59,20.02,190,20.3,440.78,440.8,0.0,440.79,0.1519,-0.5147,0.0098,-0.0562,1.2515,-0.8526,91,20.45,165,20.75,440.04,440.07,0.0,522,,203,6M
1572,SPY,2023-08-25,SPY,2024-03-15,450.0,C,20.03,20.5,17.82,20.5,175,398,20.34,139,20.46,440.78,440.8,0.0,440.79,0.1503,0.5392,0.0081,-0.0452,1.2948,1.17,212,19.96,46,20.09,440.04,440.07,19.2703,7541,,203,6M
1573,SPY,2023-08-25,SPY,2024-03-15,450.0,P,23.88,24.0,20.66,20.93,28,61,20.48,754,20.74,440.78,440.8,0.0,440.79,0.1509,-0.5251,0.01,-0.0563,1.2484,-0.8599,100,20.91,177,21.18,440.04,440.07,21.9593,9509,,203,6M
1574,SPY,2023-08-25,SPY,2024-03-15,451.0,C,17.41,18.73,17.41,18.73,3,203,19.73,30,19.86,440.78,440.8,0.0,440.79,0.1493,0.5313,0.0082,-0.045,1.2964,1.1553,214,19.37,31,19.54,440.04,440.07,18.29,324,,203,6M
1575,SPY,2023-08-25,SPY,2024-03-15,451.0,P,0.0,0.0,0.0,0.0,0,58,20.88,346,21.18,440.78,440.8,0.0,440.79,0.15,-0.5354,0.0101,-0.0564,1.2452,-0.8561,89,21.32,255,21.64,440.04,440.07,0.0,268,,203,6M
1576,SPY,2023-08-25,SPY,2024-03-15,452.0,C,0.0,0.0,0.0,0.0,0,244,19.14,205,19.27,440.78,440.8,0.0,440.79,0.1482,0.5232,0.0083,-0.0448,1.2975,1.1414,205,18.79,148,18.96,440.04,440.07,0.0,233,,203,6M
1577,SPY,2023-08-25,SPY,2024-03-15,452.0,P,0.0,0.0,0.0,0.0,0,28,21.37,28,21.63,440.78,440.8,0.0,440.79,0.149,-0.5463,0.0103,-0.0566,1.2378,-0.8599,87,21.74,85,22.1,440.04,440.07,0.0,354,,203,6M
1578,SPY,2023-08-25,SPY,2024-03-15,453.0,C,0.0,0.0,0.0,0.0,0,190,18.56,319,18.68,440.78,440.8,0.0,440.79,0.1472,0.515,0.0083,-0.0446,1.2982,1.1288,209,18.21,52,18.33,440.04,440.07,0.0,463,,203,6M
1579,SPY,2023-08-25,SPY,2024-03-15,453.0,P,21.99,22.78,21.86,22.38,2061,1,21.83,1,22.15,440.78,440.8,0.0,440.79,0.1483,-0.5572,0.0104,-0.0567,1.2308,-0.8623,85,22.29,126,22.51,440.04,440.07,22.1088,243,,203,6M
1580,SPY,2023-08-25,SPY,2024-03-15,454.0,C,17.96,17.96,17.96,17.96,15,210,17.98,245,18.09,440.78,440.8,0.0,440.79,0.1461,0.5067,0.0084,-0.0443,1.2987,1.1179,220,17.64,1,17.75,440.04,440.07,17.96,493,,203,6M
1581,SPY,2023-08-25,SPY,2024-03-15,454.0,P,22.46,23.25,22.33,22.84,2061,27,22.31,27,22.58,440.78,440.8,0.0,440.79,0.1471,-0.5682,0.0106,-0.0567,1.2229,-0.8591,84,22.77,153,23.0,440.04,440.07,22.578,2359,,203,6M
1582,SPY,2023-08-25,SPY,2024-03-15,455.0,C,17.03,17.57,15.29,17.57,16,446,17.42,135,17.52,440.78,440.8,0.0,440.79,0.1452,0.4981,0.0084,-0.0441,1.2989,1.1088,225,17.08,183,17.21,440.04,440.07,16.7444,4387,,203,6M
1583,SPY,2023-08-25,SPY,2024-03-15,455.0,P,24.13,24.89,23.35,23.35,42,1,22.79,1,23.13,440.78,440.8,0.0,440.79,0.1466,-0.5791,0.0107,-0.0569,1.2148,-0.8565,1,23.29,1,23.62,440.04,440.07,24.7167,2587,,203,6M
1584,SPY,2023-08-25,SPY,2024-03-15,456.0,C,15.65,15.65,15.65,15.65,1,193,16.86,82,16.97,440.78,440.8,0.0,440.79,0.1443,0.4896,0.0085,-0.0439,1.2992,1.1023,231,16.52,191,16.66,440.04,440.07,15.65,389,,203,6M
1585,SPY,2023-08-25,SPY,2024-03-15,456.0,P,0.0,0.0,0.0,0.0,0,1,23.29,1,23.63,440.78,440.8,0.0,440.79,0.1457,-0.5908,0.0108,-0.0569,1.2031,-0.8584,1,23.79,1,24.2,440.04,440.07,0.0,266,,203,6M
1586,SPY,2023-08-25,SPY,2024-03-15,457.0,C,15.13,15.13,15.13,15.13,1,253,16.3,33,16.42,440.78,440.8,0.0,440.79,0.1433,0.4811,0.0086,-0.0436,1.2996,1.0984,225,15.98,101,16.12,440.04,440.07,15.13,285,,203,6M
1587,SPY,2023-08-25,SPY,2024-03-15,457.0,P,25.42,25.42,25.42,25.42,1,1,23.78,77,24.36,440.78,440.8,0.0,440.79,0.1447,-0.6025,0.011,-0.0569,1.1927,-0.8619,1,24.31,1,24.73,440.04,440.07,25.42,176,,203,6M
1588,SPY,2023-08-25,SPY,2024-03-15,458.0,C,16.0,16.0,16.0,16.0,1,239,15.76,1,15.85,440.78,440.8,0.0,440.79,0.1424,0.4725,0.0086,-0.0434,1.3002,1.0961,240,15.44,188,15.57,440.04,440.07,16.0,311,,203,6M
1589,SPY,2023-08-25,SPY,2024-03-15,458.0,P,0.0,0.0,0.0,0.0,0,1,24.32,1,24.69,440.78,440.8,0.0,440.79,0.1439,-0.6144,0.0111,-0.0569,1.1803,-0.8422,1,24.84,75,25.3,440.04,440.07,0.0,176,,203,6M
1590,SPY,2023-08-25,SPY,2024-03-15,459.0,C,13.81,15.45,13.81,15.35,21,207,15.23,1,15.3,440.78,440.8,0.0,440.79,0.1415,0.464,0.0086,-0.0431,1.2904,1.0158,234,14.92,206,15.05,440.04,440.07,14.0152,628,,203,6M
1591,SPY,2023-08-25,SPY,2024-03-15,459.0,P,0.0,0.0,0.0,0.0,0,1,24.86,1,25.24,440.78,440.8,0.0,440.79,0.1429,-0.6268,0.0113,-0.0569,1.1641,-0.8408,1,25.39,75,25.83,440.04,440.07,0.0,364,,203,6M
1592,SPY,2023-08-25,SPY,2024-03-15,460.0,C,14.34,14.96,13.42,14.45,279,129,14.73,35,14.8,440.78,440.8,0.0,440.79,0.1406,0.4552,0.0087,-0.0428,1.2872,0.999,213,14.43,106,14.52,440.04,440.07,14.1153,20699,,203,6M
1593,SPY,2023-08-25,SPY,2024-03-15,460.0,P,27.08,27.08,25.75,25.75,4,1,25.41,75,25.84,440.78,440.8,0.0,440.79,0.1421,-0.6394,0.0114,-0.0568,1.1473,-0.8453,1,25.95,75,26.44,440.04,440.07,26.3975,2434,,203,6M
1594,SPY,2023-08-25,SPY,2024-03-15,461.0,C,13.8,13.9,13.05,13.85,145,232,14.19,1,14.27,440.78,440.8,0.0,440.79,0.1395,0.4464,0.0087,-0.0424,1.2841,0.9841,242,13.9,247,14.05,440.04,440.07,13.7773,219,,203,6M
1595,SPY,2023-08-25,SPY,2024-03-15,461.0,P,0.0,0.0,0.0,0.0,0,1,25.98,75,26.39,440.78,440.8,0.0,440.79,0.1413,-0.6514,0.0115,-0.0567,1.1338,-0.8273,1,26.52,75,27.04,440.04,440.07,0.0,231,,203,6M
1596,SPY,2023-08-25,SPY,2024-03-15,462.0,C,12.7,13.62,12.56,13.4,258,148,13.69,1,13.76,440.78,440.8,0.0,440.79,0.1385,0.4375,0.0087,-0.042,1.2809,0.9708,145,13.4,146,13.54,440.04,440.07,12.7593,566,,203,6M
1597,SPY,2023-08-25,SPY,2024-03-15,462.0,P,0.0,0.0,0.0,0.0,0,1,26.55,75,26.99,440.78,440.8,0.0,440.79,0.1404,-0.6643,0.0116,-0.0565,1.112,-0.8151,1,27.1,1,27.44,440.04,440.07,0.0,170,,203,6M
1598,SPY,2023-08-25,SPY,2024-03-15,463.0,C,13.15,13.15,13.15,13.15,1,36,13.19,36,13.3,440.78,440.8,0.0,440.79,0.1377,0.4287,0.0088,-0.0416,1.278,0.9602,77,12.9,37,13.05,440.04,440.07,13.15,443,,203,6M
1599,SPY,2023-08-25,SPY,2024-03-15,463.0,P,29.6,29.6,29.6,29.6,2,1,27.14,75,27.61,440.78,440.8,0.0,440.79,0.1395,-0.6771,0.0117,-0.0561,1.0904,-0.8155,1,27.7,75,28.06,440.04,440.07,29.6,130,,203,6M
1600,SPY,2023-08-25,SPY,2024-03-15,464.0,C,11.95,12.6,11.95,12.6,6,431,12.6,1,12.88,440.78,440.8,0.0,440.79,0.137,0.4192,0.0088,-0.0412,1.2753,0.9516,1,12.4,1,12.57,440.04,440.07,12.4917,740,,203,6M
1601,SPY,2023-08-25,SPY,2024-03-15,464.0,P,0.0,0.0,0.0,0.0,0,1,27.69,1,28.51,440.78,440.8,0.0,440.79,0.1397,-0.6876,0.0116,-0.056,1.0752,-0.8209,1,28.27,75,28.79,440.04,440.07,0.0,207,,203,6M
1602,SPY,2023-08-25,SPY,2024-03-15,465.0,C,11.87,12.36,10.69,12.2,202,505,12.24,1,12.31,440.78,440.8,0.0,440.79,0.1359,0.4105,0.0088,-0.0408,1.2738,0.9468,273,11.96,227,12.09,440.04,440.07,11.515,3248,,203,6M
1603,SPY,2023-08-25,SPY,2024-03-15,465.0,P,0.0,0.0,0.0,0.0,0,1,28.36,75,28.91,440.78,440.8,0.0,440.79,0.1379,-0.703,0.0118,-0.0553,1.0485,-0.7728,1,28.94,75,29.43,440.04,440.07,0.0,724,,203,6M
1604,SPY,2023-08-25,SPY,2024-03-15,466.0,C,10.9,11.75,10.9,11.75,383,269,11.77,1,11.85,440.78,440.8,0.0,440.79,0.1353,0.4011,0.0088,-0.0404,1.2726,0.9436,264,11.51,265,11.65,440.04,440.07,11.1151,1688,,203,6M
1605,SPY,2023-08-25,SPY,2024-03-15,466.0,P,0.0,0.0,0.0,0.0,0,1,28.99,75,29.56,440.78,440.8,0.0,440.79,0.137,-0.7166,0.0118,-0.0547,1.0183,-0.7701,1,29.57,75,30.25,440.04,440.07,0.0,158,,203,6M
1606,SPY,2023-08-25,SPY,2024-03-15,467.0,C,9.7,9.7,9.69,9.69,3,3,11.23,1,11.5,440.78,440.8,0.0,440.79,0.1344,0.3923,0.0088,-0.04,1.255,0.8639,104,10.95,1,11.19,440.04,440.07,9.6967,919,,203,6M
1607,SPY,2023-08-25,SPY,2024-03-15,467.0,P,0.0,0.0,0.0,0.0,0,1,29.61,75,30.58,440.78,440.8,0.0,440.79,0.1377,-0.7257,0.0117,-0.0546,0.9992,-0.7745,1,30.21,75,30.82,440.04,440.07,0.0,250,,203,6M
1608,SPY,2023-08-25,SPY,2024-03-15,468.0,C,9.5,10.15,9.5,10.15,4,30,10.79,1,11.07,440.78,440.8,0.0,440.79,0.1336,0.3833,0.0088,-0.0395,1.2376,0.8464,1,10.51,103,10.86,440.04,440.07,9.9725,514,,203,6M
1609,SPY,2023-08-25,SPY,2024-03-15,468.0,P,0.0,0.0,0.0,0.0,0,1,30.27,75,30.98,440.78,440.8,0.0,440.79,0.1354,-0.7431,0.0118,-0.0533,0.968,-0.7317,1,30.86,75,31.55,440.04,440.07,0.0,192,,203,6M
1610,SPY,2023-08-25,SPY,2024-03-15,469.0,C,10.15,10.16,9.06,9.06,24,410,10.35,1,10.62,440.78,440.8,0.0,440.79,0.1326,0.374,0.0088,-0.0389,1.2296,0.8303,106,10.09,105,10.43,440.04,440.07,9.6713,503,,203,6M
1611,SPY,2023-08-25,SPY,2024-03-15,469.0,P,0.0,0.0,0.0,0.0,0,1,30.91,75,32.05,440.78,440.8,0.0,440.79,0.1364,-0.7513,0.0116,-0.053,0.9498,-0.7274,1,31.53,75,32.3,440.04,440.07,0.0,160,,203,6M
1612,SPY,2023-08-25,SPY,2024-03-15,470.0,C,9.52,9.95,8.91,9.82,1049,373,10.05,41,10.12,440.78,440.8,0.0,440.79,0.1319,0.3651,0.0088,-0.0384,1.2225,0.8172,288,9.81,216,9.9,440.04,440.07,9.4644,5283,,203,6M
1613,SPY,2023-08-25,SPY,2024-03-15,470.0,P,34.27,34.99,34.27,34.99,5,1,31.63,75,32.77,440.78,440.8,0.0,440.79,0.1357,-0.7641,0.0115,-0.0519,0.9177,-0.7256,1,32.23,75,33.41,440.04,440.07,34.558,180,,203,6M
1614,SPY,2023-08-25,SPY,2024-03-15,471.0,C,9.34,9.34,8.66,8.7,8,114,9.53,105,9.82,440.78,440.8,0.0,440.79,0.1311,0.3559,0.0087,-0.0379,1.2161,0.8067,106,9.28,1,9.5,440.04,440.07,8.7638,577,,203,6M
1615,SPY,2023-08-25,SPY,2024-03-15,471.0,P,36.85,36.85,36.85,36.85,1,10,31.9,75,33.51,440.78,440.8,0.0,440.79,0.1322,-0.7857,0.0116,-0.0494,0.8666,-0.6609,10,32.5,75,34.16,440.04,440.07,36.85,96,,203,6M
1616,SPY,2023-08-25,SPY,2024-03-15,472.0,C,8.69,9.23,8.39,9.2,187,244,9.23,1,9.3,440.78,440.8,0.0,440.79,0.1302,0.3463,0.0087,-0.0373,1.2107,0.7989,293,9.0,1,9.09,440.04,440.07,8.915,1500,,203,6M
1617,SPY,2023-08-25,SPY,2024-03-15,472.0,P,0.0,0.0,0.0,0.0,0,10,32.65,75,34.27,440.78,440.8,0.0,440.79,0.1314,-0.7989,0.0114,-0.0479,0.828,-0.6538,10,33.25,75,34.92,440.04,440.07,0.0,47,,203,6M
1618,SPY,2023-08-25,SPY,2024-03-15,473.0,C,8.63,8.65,8.63,8.65,3,30,8.75,1,8.93,440.78,440.8,0.0,440.79,0.1293,0.3368,0.0087,-0.0367,1.207,0.7943,1,8.58,1,8.74,440.04,440.07,8.6367,311,,203,6M
1619,SPY,2023-08-25,SPY,2024-03-15,473.0,P,0.0,0.0,0.0,0.0,0,10,33.42,75,35.04,440.78,440.8,0.0,440.79,0.1308,-0.8117,0.0112,-0.0463,0.7898,-0.6552,10,34.03,75,35.69,440.04,440.07,0.0,50,,203,6M
1620,SPY,2023-08-25,SPY,2024-03-15,474.0,C,7.77,7.77,7.77,7.77,58,289,8.46,304,8.55,440.78,440.8,0.0,440.79,0.1289,0.3284,0.0086,-0.0363,1.203,0.7713,299,8.24,213,8.34,440.04,440.07,7.77,321,,203,6M
1621,SPY,2023-08-25,SPY,2024-03-15,474.0,P,0.0,0.0,0.0,0.0,0,10,34.2,75,35.83,440.78,440.8,0.0,440.79,0.1301,-0.8241,0.011,-0.0447,0.758,-0.6119,10,34.82,75,36.49,440.04,440.07,0.0,58,,203,6M
1622,SPY,2023-08-25,SPY,2024-03-15,475.0,C,7.69,8.12,6.8,7.96,572,542,8.09,335,8.19,440.78,440.8,0.0,440.79,0.128,0.3193,0.0086,-0.0356,1.1673,0.7068,323,7.88,315,8.01,440.04,440.07,7.5903,1848,,203,6M
1623,SPY,2023-08-25,SPY,2024-03-15,475.0,P,0.0,0.0,0.0,0.0,0,10,35.0,75,36.63,440.78,440.8,0.0,440.79,0.1294,-0.8365,0.0107,-0.0427,0.7226,-0.5996,10,35.63,75,37.3,440.04,440.07,0.0,157,,203,6M
1624,SPY,2023-08-25,SPY,2024-03-15,476.0,C,6.56,7.11,6.56,7.11,4,296,7.74,331,7.83,440.78,440.8,0.0,440.79,0.1274,0.3102,0.0085,-0.035,1.1456,0.6899,334,7.53,187,7.63,440.04,440.07,6.8225,376,,203,6M
1625,SPY,2023-08-25,SPY,2024-03-15,476.0,P,39.11,39.38,36.61,36.61,41,10,35.82,75,37.44,440.78,440.8,0.0,440.79,0.1288,-0.8483,0.0104,-0.0408,0.6879,-0.5997,10,36.46,75,38.12,440.04,440.07,37.6649,68,,203,6M
1626,SPY,2023-08-25,SPY,2024-03-15,477.0,C,6.95,7.4,6.95,7.24,36,334,7.4,110,7.49,440.78,440.8,0.0,440.79,0.1266,0.3015,0.0085,-0.0344,1.1344,0.6762,337,7.2,323,7.32,440.04,440.07,7.23,776,,203,6M
1627,SPY,2023-08-25,SPY,2024-03-15,477.0,P,40.27,40.27,37.43,37.43,42,10,36.65,75,38.28,440.78,440.8,0.0,440.79,0.1283,-0.8593,0.0101,-0.0389,0.653,-0.5434,10,37.3,75,38.97,440.04,440.07,38.5345,778,,203,6M
1628,SPY,2023-08-25,SPY,2024-03-15,478.0,C,7.28,7.36,6.61,6.9,756,304,7.07,113,7.16,440.78,440.8,0.0,440.79,0.1259,0.2927,0.0084,-0.0337,1.1242,0.6652,338,6.87,330,7.0,440.04,440.07,7.3451,196,,203,6M
1629,SPY,2023-08-25,SPY,2024-03-15,478.0,P,0.0,0.0,0.0,0.0,0,10,37.51,75,39.12,440.78,440.8,0.0,440.79,0.1277,-0.8705,0.0097,-0.0365,0.6113,-0.5266,10,38.16,75,39.82,440.04,440.07,0.0,1,,203,6M
1630,SPY,2023-08-25,SPY,2024-03-15,479.0,C,5.8,6.75,5.8,6.55,3,47,6.75,112,6.84,440.78,440.8,0.0,440.79,0.1253,0.2836,0.0083,-0.0331,1.1155,0.657,188,6.55,145,6.66,440.04,440.07,6.3667,792,,203,6M
1631,SPY,2023-08-25,SPY,2024-03-15,479.0,P,0.0,0.0,0.0,0.0,0,10,38.37,75,39.98,440.78,440.8,0.0,440.79,0.1272,-0.8813,0.0093,-0.0341,0.5722,-0.5255,10,39.03,75,40.67,440.04,440.07,0.0,1,,203,6M
1632,SPY,2023-08-25,SPY,2024-03-15,480.0,C,6.7,6.7,5.54,6.45,67,650,6.43,50,6.5,440.78,440.8,0.0,440.79,0.1246,0.2746,0.0082,-0.0324,1.1093,0.652,362,6.25,150,6.36,440.04,440.07,6.084,4694,,203,6M
1633,SPY,2023-08-25,SPY,2024-03-15,480.0,P,0.0,0.0,0.0,0.0,0,10,39.25,75,40.85,440.78,440.8,0.0,440.79,0.1268,-0.891,0.0089,-0.0319,0.5365,-0.5086,10,39.92,75,41.55,440.04,440.07,0.0,96,,203,6M
1634,SPY,2023-08-25,SPY,2024-03-15,485.0,C,4.69,5.05,4.67,4.9,35,719,5.04,74,5.1,440.78,440.8,0.0,440.79,0.1214,0.2326,0.0077,-0.029,1.0049,0.5323,412,4.88,392,4.99,440.04,440.07,4.738,5614,,203,6M
1635,SPY,2023-08-25,SPY,2024-03-15,485.0,P,0.0,0.0,0.0,0.0,0,10,43.83,75,45.37,440.78,440.8,0.0,440.79,0.1253,-0.9316,0.0068,-0.0206,0.3762,-0.4153,10,44.52,75,46.1,440.04,440.07,0.0,26,,203,6M
1636,SPY,2023-08-25,SPY,2024-03-15,490.0,C,3.6,3.99,3.6,3.97,871,852,3.89,170,3.95,440.78,440.8,0.0,440.79,0.1189,0.1939,0.0071,-0.0255,0.9074,0.4336,471,3.77,342,3.84,440.04,440.07,3.7639,5668,,203,6M
1637,SPY,2023-08-25,SPY,2024-03-15,490.0,P,49.66,50.64,49.4,50.0,10,10,48.6,75,50.12,440.78,440.8,0.0,440.79,0.1254,-0.9586,0.0051,-0.0114,0.2572,-0.3845,10,49.31,75,50.89,440.04,440.07,49.886,8,,203,6M
1638,SPY,2023-08-25,SPY,2024-03-15,495.0,C,2.8,2.8,2.68,2.68,48,831,2.97,169,3.02,440.78,440.8,0.0,440.79,0.1168,0.159,0.0064,-0.0222,0.8317,0.3523,549,2.87,337,2.93,440.04,440.07,2.7933,7330,,203,6M
1639,SPY,2023-08-25,SPY,2024-03-15,495.0,P,0.0,0.0,0.0,0.0,0,75,53.49,75,55.01,440.78,440.8,0.0,440.79,0.1281,-0.9751,0.0046,-0.0058,0.1873,-0.345,75,54.2,75,55.79,440.04,440.07,0.0,2,,203,6M
1640,SPY,2023-08-25,SPY,2024-03-15,500.0,C,2.09,2.3,1.79,2.19,52,2573,2.23,5,2.32,440.78,440.8,0.0,440.79,0.1149,0.1287,0.0056,-0.0189,0.7166,0.3095,185,2.15,178,2.22,440.04,440.07,2.0956,8949,,203,6M
1641,SPY,2023-08-25,SPY,2024-03-15,500.0,P,0.0,0.0,0.0,0.0,0,75,58.44,75,59.97,440.78,440.8,0.0,440.79,0.1336,-0.9818,0.0043,-0.0032,0.1592,-0.1004,75,59.16,75,60.76,440.04,440.07,0.0,4,,203,6M
1642,SPY,2023-08-25,SPY,2024-03-15,505.0,C,1.42,1.72,1.37,1.7,184,3321,1.67,466,1.73,440.78,440.8,0.0,440.79,0.1134,0.1026,0.0048,-0.0158,0.6044,0.2355,450,1.6,301,1.66,440.04,440.07,1.6177,7506,,203,6M
1643,SPY,2023-08-25,SPY,2024-03-15,505.0,P,0.0,0.0,0.0,0.0,0,75,63.44,75,64.97,440.78,440.8,0.0,440.79,0.1426,-0.9814,0.0042,-0.0036,0.1623,-0.1004,75,64.16,75,65.76,440.04,440.07,0.0,2,,203,6M
1644,SPY,2023-08-25,SPY,2024-03-15,510.0,C,1.24,1.24,1.06,1.18,1074,2596,1.24,497,1.29,440.78,440.8,0.0,440.79,0.1124,0.0809,0.0041,-0.0131,0.5282,0.1802,582,1.2,462,1.25,440.04,440.07,1.1629,4429,,203,6M
1645,SPY,2023-08-25,SPY,2024-03-15,510.0,P,0.0,0.0,0.0,0.0,0,75,68.44,75,69.97,440.78,440.8,0.0,440.79,0.1514,-0.981,0.004,-0.0039,0.1658,-0.1002,75,69.16,75,70.76,440.04,440.07,0.0,1,,203,6M
1646,SPY,2023-08-25,SPY,2024-03-15,515.0,C,0.94,0.94,0.84,0.87,108,2991,0.93,859,0.98,440.78,440.8,0.0,440.79,0.112,0.0641,0.0034,-0.0109,0.4507,0.163,1164,0.9,655,0.95,440.04,440.07,0.8796,3509,,203,6M
1647,SPY,2023-08-25,SPY,2024-03-15,515.0,P,0.0,0.0,0.0,0.0,0,75,73.44,75,74.97,440.78,440.8,0.0,440.79,0.16,-0.9806,0.0039,-0.0043,0.1697,-0.1007,75,74.16,75,75.76,440.04,440.07,0.0,0,,203,6M
1648,SPY,2023-08-25,SPY,2024-03-15,520.0,C,0.72,0.72,0.65,0.69,21,2874,0.71,1033,0.75,440.78,440.8,0.0,440.79,0.112,0.0509,0.0029,-0.0091,0.3729,0.1181,1053,0.69,1139,0.74,440.04,440.07,0.6662,5174,,203,6M
1649,SPY,2023-08-25,SPY,2024-03-15,520.0,P,0.0,0.0,0.0,0.0,0,75,78.43,75,79.97,440.78,440.8,0.0,440.79,0.1682,-0.9809,0.0038,-0.0043,0.1706,-0.0505,75,79.15,75,80.76,440.04,440.07,0.0,0,,203,6M
1650,SPY,2023-08-25,SPY,2024-03-15,525.0,C,0.53,0.58,0.46,0.56,111,1684,0.55,1025,0.59,440.78,440.8,0.0,440.79,0.1128,0.041,0.0024,-0.0077,0.3228,0.0904,680,0.53,808,0.58,440.04,440.07,0.5285,1677,,203,6M
1651,SPY,2023-08-25,SPY,2024-03-15,525.0,P,0.0,0.0,0.0,0.0,0,75,83.43,75,84.97,440.78,440.8,0.0,440.79,0.1766,-0.9805,0.0037,-0.0047,0.175,-0.0505,75,84.15,75,85.76,440.04,440.07,0.0,0,,203,6M
1652,SPY,2023-08-25,SPY,2024-03-15,530.0,C,0.44,0.46,0.4,0.45,17,1225,0.43,1786,0.47,440.78,440.8,0.0,440.79,0.1137,0.0332,0.002,-0.0065,0.2694,0.0791,1,0.44,947,0.46,440.04,440.07,0.4388,1603,,203,6M
1653,SPY,2023-08-25,SPY,2024-03-15,530.0,P,0.0,0.0,0.0,0.0,0,75,88.43,75,89.97,440.78,440.8,0.0,440.79,0.1849,-0.9802,0.0036,-0.005,0.1796,-0.0505,75,89.15,75,90.76,440.04,440.07,0.0,0,,203,6M
1654,SPY,2023-08-25,SPY,2024-03-15,535.0,C,0.36,0.36,0.31,0.34,22,993,0.34,1221,0.37,440.78,440.8,0.0,440.79,0.1147,0.0268,0.0017,-0.0055,0.2323,0.0591,1,0.33,1331,0.37,440.04,440.07,0.3345,3456,,203,6M
1655,SPY,2023-08-25,SPY,2024-03-15,535.0,P,0.0,0.0,0.0,0.0,0,75,93.43,75,94.97,440.78,440.8,0.0,440.79,0.1931,-0.9798,0.0035,-0.0054,0.1843,-0.0505,75,94.15,75,95.76,440.04,440.07,0.0,0,,203,6M
1656,SPY,2023-08-25,SPY,2024-03-15,540.0,C,0.29,0.29,0.29,0.29,861,2088,0.27,2556,0.3,440.78,440.8,0.0,440.79,0.1161,0.0219,0.0014,-0.0047,0.1958,0.0524,1380,0.26,1091,0.29,440.04,440.07,0.29,999,,203,6M
1657,SPY,2023-08-25,SPY,2024-03-15,540.0,P,0.0,0.0,0.0,0.0,0,75,98.43,75,99.97,440.78,440.8,0.0,440.79,0.201,-0.9796,0.0034,-0.0055,0.1844,-0.0503,75,99.15,75,100.76,440.04,440.07,0.0,0,,203,6M
1658,SPY,2023-08-25,SPY,2024-03-15,545.0,C,0.0,0.0,0.0,0.0,0,1772,0.21,2027,0.25,440.78,440.8,0.0,440.79,0.1174,0.018,0.0012,-0.004,0.1689,0.0394,935,0.2,31,0.24,440.04,440.07,0.0,747,,203,6M
1659,SPY,2023-08-25,SPY,2024-03-15,545.0,P,0.0,0.0,0.0,0.0,0,75,103.43,75,104.98,440.78,440.8,0.0,440.79,0.209,-0.9791,0.0033,-0.0059,0.1855,-0.1004,75,104.14,75,105.76,440.04,440.07,0.0,0,,203,6M
