,underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code,dte_days,buckets,T,D,F,mid,spread,Ctilde,iv,vega,k,w_base
1590,SPY,2023-08-25,SPY,2024-03-15,459.0,C,13.81,15.45,13.81,15.35,21,207,15.23,1,15.3,440.78,440.8,0.0,440.79,0.1415,0.464,0.0086,-0.0431,1.2904,1.0158,234,14.92,206,15.05,440.04,440.07,14.0152,628,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,15.265,0.07000000000000028,15.063882613791053,0.15364974041879198,130.67552566878024,0.027445598274909267,3484916.940573858
1592,SPY,2023-08-25,SPY,2024-03-15,460.0,C,14.34,14.96,13.42,14.45,279,129,14.73,35,14.8,440.78,440.8,0.0,440.79,0.1406,0.4552,0.0087,-0.0428,1.2872,0.999,213,14.43,106,14.52,440.04,440.07,14.1153,20699,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,14.765,0.07000000000000028,14.570470146912866,0.1527761062742068,130.1531002440186,0.029621877697504635,3457108.0618631463
1594,SPY,2023-08-25,SPY,2024-03-15,461.0,C,13.8,13.9,13.05,13.85,145,232,14.19,1,14.27,440.78,440.8,0.0,440.79,0.1395,0.4464,0.0087,-0.0424,1.2841,0.9841,242,13.9,247,14.05,440.04,440.07,13.7773,219,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,14.23,0.08000000000000007,14.042518807353206,0.15157289240960595,129.54977576981415,0.031793431211012524,2622366.3128139214
1596,SPY,2023-08-25,SPY,2024-03-15,462.0,C,12.7,13.62,12.56,13.4,258,148,13.69,1,13.76,440.78,440.8,0.0,440.79,0.1385,0.4375,0.0087,-0.042,1.2809,0.9708,145,13.4,146,13.54,440.04,440.07,12.7593,566,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,13.725,0.07000000000000028,13.544172215806237,0.15053211103472441,128.89123213867302,0.03396027929610291,3390397.902494931
1598,SPY,2023-08-25,SPY,2024-03-15,463.0,C,13.15,13.15,13.15,13.15,1,36,13.19,36,13.3,440.78,440.8,0.0,440.79,0.1377,0.4287,0.0088,-0.0416,1.278,0.9602,77,12.9,37,13.05,440.04,440.07,13.15,443,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,13.245000000000001,0.11000000000000121,13.070496247603177,0.14961695268200212,128.178264029558,0.03612244230059819,1357823.7495562579
1600,SPY,2023-08-25,SPY,2024-03-15,464.0,C,11.95,12.6,11.95,12.6,6,431,12.6,1,12.88,440.78,440.8,0.0,440.79,0.137,0.4192,0.0088,-0.0412,1.2753,0.9516,1,12.4,1,12.57,440.04,440.07,12.4917,740,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,12.74,0.28000000000000114,12.572149656056208,0.1484415998068668,127.37591526091474,0.03827994044061922,206946.73199688265
1602,SPY,2023-08-25,SPY,2024-03-15,465.0,C,11.87,12.36,10.69,12.2,202,505,12.24,1,12.31,440.78,440.8,0.0,440.79,0.1359,0.4105,0.0088,-0.0408,1.2738,0.9468,273,11.96,227,12.09,440.04,440.07,11.515,3248,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,12.275,0.07000000000000028,12.113276061859494,0.1475071313076327,126.52966519339087,0.040432793801720324,3267297.178357441
1604,SPY,2023-08-25,SPY,2024-03-15,466.0,C,10.9,11.75,10.9,11.75,383,269,11.77,1,11.85,440.78,440.8,0.0,440.79,0.1353,0.4011,0.0088,-0.0404,1.2726,0.9436,264,11.51,265,11.65,440.04,440.07,11.1151,1688,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,11.809999999999999,0.08000000000000007,11.654402467662779,0.14650358933451377,125.60890960692724,0.04258102234000994,2465249.714475186
1606,SPY,2023-08-25,SPY,2024-03-15,467.0,C,9.7,9.7,9.69,9.69,3,3,11.23,1,11.5,440.78,440.8,0.0,440.79,0.1344,0.3923,0.0088,-0.04,1.255,0.8639,104,10.95,1,11.19,440.04,440.07,9.6967,919,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,11.365,0.2699999999999996,11.215265372141193,0.14558710676264103,124.6321274264854,0.04472464588326143,213074.99570441348
1608,SPY,2023-08-25,SPY,2024-03-15,468.0,C,9.5,10.15,9.5,10.15,4,30,10.79,1,11.07,440.78,440.8,0.0,440.79,0.1336,0.3833,0.0088,-0.0395,1.2376,0.8464,1,10.51,103,10.86,440.04,440.07,9.9725,514,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,10.93,0.28000000000000114,10.78599652595717,0.1446793585581532,123.59030229162728,0.046863684132010704,194828.60740479192
1610,SPY,2023-08-25,SPY,2024-03-15,469.0,C,10.15,10.16,9.06,9.06,24,410,10.35,1,10.62,440.78,440.8,0.0,440.79,0.1326,0.374,0.0088,-0.0389,1.2296,0.8303,106,10.09,105,10.43,440.04,440.07,9.6713,503,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,10.485,0.2699999999999996,10.346859430435584,0.14361890489135667,122.4550739890263,0.04899815666064338,205696.0925330309
1612,SPY,2023-08-25,SPY,2024-03-15,470.0,C,9.52,9.95,8.91,9.82,1049,373,10.05,41,10.12,440.78,440.8,0.0,440.79,0.1319,0.3651,0.0088,-0.0384,1.2225,0.8172,288,9.81,216,9.9,440.04,440.07,9.4644,5283,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,10.085,0.06999999999999851,9.952129456933035,0.1428482984874592,121.3036362435992,0.05112808291846834,3002973.9114122572
1614,SPY,2023-08-25,SPY,2024-03-15,471.0,C,9.34,9.34,8.66,8.7,8,114,9.53,105,9.82,440.78,440.8,0.0,440.79,0.1311,0.3559,0.0087,-0.0379,1.2161,0.8067,106,9.28,1,9.5,440.04,440.07,8.7638,577,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,9.675,0.2900000000000009,9.547531234092922,0.14192372251635654,120.0574512689089,0.05325348223078187,171388.72301053916
1616,SPY,2023-08-25,SPY,2024-03-15,472.0,C,8.69,9.23,8.39,9.2,187,244,9.23,1,9.3,440.78,440.8,0.0,440.79,0.1302,0.3463,0.0087,-0.0373,1.2107,0.7989,293,9.0,1,9.09,440.04,440.07,8.915,1500,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,9.265,0.07000000000000028,9.142933011252808,0.14092299402422767,118.7258372455747,0.05537437379991935,2876698.863196444
1618,SPY,2023-08-25,SPY,2024-03-15,473.0,C,8.63,8.65,8.63,8.65,3,30,8.75,1,8.93,440.78,440.8,0.0,440.79,0.1293,0.3368,0.0087,-0.0367,1.207,0.7943,1,8.58,1,8.74,440.04,440.07,8.6367,311,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,8.84,0.17999999999999972,8.723532414406348,0.1397167565155321,117.2713665354923,0.05749077670629699,424462.1422562292
1620,SPY,2023-08-25,SPY,2024-03-15,474.0,C,7.77,7.77,7.77,7.77,58,289,8.46,304,8.55,440.78,440.8,0.0,440.79,0.1289,0.3284,0.0086,-0.0363,1.203,0.7713,299,8.24,213,8.34,440.04,440.07,7.77,321,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,8.505,0.08999999999999986,8.392946061597964,0.13919110367071258,115.92342029421951,0.05960270990944057,1659041.8978654698
1622,SPY,2023-08-25,SPY,2024-03-15,475.0,C,7.69,8.12,6.8,7.96,572,542,8.09,335,8.19,440.78,440.8,0.0,440.79,0.128,0.3193,0.0086,-0.0356,1.1673,0.7068,323,7.88,315,8.01,440.04,440.07,7.5903,1848,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,8.14,0.09999999999999964,8.032754960776886,0.1383366639629881,114.42811907301947,0.06171019224900534,1309379.4434589215
1624,SPY,2023-08-25,SPY,2024-03-15,476.0,C,6.56,7.11,6.56,7.11,4,296,7.74,331,7.83,440.78,440.8,0.0,440.79,0.1274,0.3102,0.0085,-0.035,1.1456,0.6899,334,7.53,187,7.63,440.04,440.07,6.8225,376,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,7.785,0.08999999999999986,7.682432109293374,0.1374900329788092,112.8715122447736,0.06381324244578397,1572836.8242496438
1626,SPY,2023-08-25,SPY,2024-03-15,477.0,C,6.95,7.4,6.95,7.24,36,334,7.4,110,7.49,440.78,440.8,0.0,440.79,0.1266,0.3015,0.0085,-0.0344,1.1344,0.6762,337,7.2,323,7.32,440.04,440.07,7.23,776,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,7.445,0.08999999999999986,7.346911631816207,0.1366957602022535,111.2699328468207,0.06591187910270524,1528518.26614025
1628,SPY,2023-08-25,SPY,2024-03-15,478.0,C,7.28,7.36,6.61,6.9,756,304,7.07,113,7.16,440.78,440.8,0.0,440.79,0.1259,0.2927,0.0084,-0.0337,1.1242,0.6652,338,6.87,330,7.0,440.04,440.07,7.3451,196,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,7.115,0.08999999999999986,7.021259403676603,0.13591113863850443,109.612462493102,0.06800612070582006,1483319.991827374
1630,SPY,2023-08-25,SPY,2024-03-15,479.0,C,5.8,6.75,5.8,6.55,3,47,6.75,112,6.84,440.78,440.8,0.0,440.79,0.1253,0.2836,0.0083,-0.0331,1.1155,0.657,188,6.55,145,6.66,440.04,440.07,6.3667,792,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,6.795,0.08999999999999986,6.705475424874563,0.13513668996024855,107.90110611116062,0.07009598562527916,1437364.0370385158
1632,SPY,2023-08-25,SPY,2024-03-15,480.0,C,6.7,6.7,5.54,6.45,67,650,6.43,50,6.5,440.78,440.8,0.0,440.79,0.1246,0.2746,0.0082,-0.0324,1.1093,0.652,362,6.25,150,6.36,440.04,440.07,6.084,4694,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,6.465,0.07000000000000028,6.379823196734959,0.13418703568786267,106.06214084580567,0.0721814921163006,2295750.5552643733
1634,SPY,2023-08-25,SPY,2024-03-15,485.0,C,4.69,5.05,4.67,4.9,35,719,5.04,74,5.1,440.78,440.8,0.0,440.79,0.1214,0.2326,0.0077,-0.029,1.0049,0.5323,412,4.88,392,4.99,440.04,440.07,4.738,5614,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,5.07,0.05999999999999961,5.003202414144818,0.13059614057141924,96.56857064992039,0.08254427915184723,2590413.5659357742
1636,SPY,2023-08-25,SPY,2024-03-15,490.0,C,3.6,3.99,3.6,3.97,871,852,3.89,170,3.95,440.78,440.8,0.0,440.79,0.1189,0.1939,0.0071,-0.0255,0.9074,0.4336,471,3.77,342,3.84,440.04,440.07,3.7639,5668,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,3.92,0.06000000000000005,3.868353740324987,0.12741495377778095,86.28795352897802,0.09280077931903638,2068225.256727516
1638,SPY,2023-08-25,SPY,2024-03-15,495.0,C,2.8,2.8,2.68,2.68,48,831,2.97,169,3.02,440.78,440.8,0.0,440.79,0.1168,0.159,0.0064,-0.0222,0.8317,0.3523,549,2.87,337,2.93,440.04,440.07,2.7933,7330,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,2.995,0.04999999999999982,2.955540676600341,0.12468661031988511,75.70107475967022,0.10295315078305425,2292261.087907688
1640,SPY,2023-08-25,SPY,2024-03-15,500.0,C,2.09,2.3,1.79,2.19,52,2573,2.23,5,2.32,440.78,440.8,0.0,440.79,0.1149,0.1287,0.0056,-0.0189,0.7166,0.3095,185,2.15,178,2.22,440.04,440.07,2.0956,8949,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,2.275,0.08999999999999986,2.2450267242957516,0.1225410273121572,65.3828897348367,0.11300348663655575,527768.1814910898
1642,SPY,2023-08-25,SPY,2024-03-15,505.0,C,1.42,1.72,1.37,1.7,184,3321,1.67,466,1.73,440.78,440.8,0.0,440.79,0.1134,0.1026,0.0048,-0.0158,0.6044,0.2355,450,1.6,301,1.66,440.04,440.07,1.6177,7506,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,1.7,0.06000000000000005,1.6776023873858361,0.12052028561862468,55.37346892995111,0.12295381748972388,851728.0725934043
1644,SPY,2023-08-25,SPY,2024-03-15,510.0,C,1.24,1.24,1.06,1.18,1074,2596,1.24,497,1.29,440.78,440.8,0.0,440.79,0.1124,0.0809,0.0041,-0.0131,0.5282,0.1802,582,1.2,462,1.25,440.04,440.07,1.1629,4429,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,1.2650000000000001,0.050000000000000044,1.2483335412018135,0.11895670433731495,46.25666079949851,0.13280611393273556,855871.4673279435
1646,SPY,2023-08-25,SPY,2024-03-15,515.0,C,0.94,0.94,0.84,0.87,108,2991,0.93,859,0.98,440.78,440.8,0.0,440.79,0.112,0.0641,0.0034,-0.0109,0.4507,0.163,1164,0.9,655,0.95,440.04,440.07,0.8796,3509,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.9550000000000001,0.04999999999999993,0.9424178117373375,0.11819775106014668,38.543247695036634,0.14256228887810013,594232.7771523802
1648,SPY,2023-08-25,SPY,2024-03-15,520.0,C,0.72,0.72,0.65,0.69,21,2874,0.71,1033,0.75,440.78,440.8,0.0,440.79,0.112,0.0509,0.0029,-0.0091,0.3729,0.1181,1053,0.69,1139,0.74,440.04,440.07,0.6662,5174,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.73,0.040000000000000036,0.7203822016421532,0.11799984265353851,32.08303715888046,0.15222419978983706,643325.795836314
1650,SPY,2023-08-25,SPY,2024-03-15,525.0,C,0.53,0.58,0.46,0.56,111,1684,0.55,1025,0.59,440.78,440.8,0.0,440.79,0.1128,0.041,0.0024,-0.0077,0.3228,0.0904,680,0.53,808,0.58,440.04,440.07,0.5285,1677,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.5700000000000001,0.039999999999999925,0.5624902122411334,0.11841972357232282,26.871066913103736,0.16179365080598782,451283.8981553131
1652,SPY,2023-08-25,SPY,2024-03-15,530.0,C,0.44,0.46,0.4,0.45,17,1225,0.43,1786,0.47,440.78,440.8,0.0,440.79,0.1137,0.0332,0.002,-0.0065,0.2694,0.0791,1,0.44,947,0.46,440.04,440.07,0.4388,1603,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.44999999999999996,0.03999999999999998,0.4440712201903684,0.1191326913992447,22.55201998100003,0.17127239476053147,317871.0032646407
1654,SPY,2023-08-25,SPY,2024-03-15,535.0,C,0.36,0.36,0.31,0.34,22,993,0.34,1221,0.37,440.78,440.8,0.0,440.79,0.1147,0.0268,0.0017,-0.0055,0.2323,0.0591,1,0.33,1331,0.37,440.04,440.07,0.3345,3456,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.355,0.02999999999999997,0.35032285148351283,0.1198650909408812,18.847321370006892,0.18066213511037055,394690.5809159102
1656,SPY,2023-08-25,SPY,2024-03-15,540.0,C,0.29,0.29,0.29,0.29,861,2088,0.27,2556,0.3,440.78,440.8,0.0,440.79,0.1161,0.0219,0.0014,-0.0047,0.1958,0.0524,1380,0.26,1091,0.29,440.04,440.07,0.29,999,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.28500000000000003,0.02999999999999997,0.2812451061205667,0.12093112297128371,15.877567698659435,0.1899645277726841,280107.95113945997
1658,SPY,2023-08-25,SPY,2024-03-15,545.0,C,0.0,0.0,0.0,0.0,0,1772,0.21,2027,0.25,440.78,440.8,0.0,440.79,0.1174,0.018,0.0012,-0.004,0.1689,0.0394,935,0.2,31,0.24,440.04,440.07,0.0,747,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.22999999999999998,0.04000000000000001,0.22696973476396606,0.12207280751596333,13.388796555722935,0.19918118287760816,112037.4207565864
1660,SPY,2023-08-25,SPY,2024-03-15,550.0,C,0.2,0.2,0.19,0.19,11,10,0.19,1174,0.2,440.78,440.8,0.0,440.79,0.1196,0.0153,0.001,-0.0035,0.1475,0.0349,1011,0.16,57,0.2,440.04,440.07,0.1909,4399,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.195,0.010000000000000009,0.192430862082493,0.1240006678614904,11.64888620921117,0.20831366644088056,1356965.4991514995
1662,SPY,2023-08-25,SPY,2024-03-15,555.0,C,0.0,0.0,0.0,0.0,0,2,0.14,1877,0.17,440.78,440.8,0.0,440.79,0.1207,0.0124,0.0008,-0.003,0.1246,0.027,2,0.14,933,0.17,440.04,440.07,0.0,285,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.15500000000000003,0.03,0.15295786473223805,0.12482539488836421,9.687793090586409,0.21736350196079854,104281.48329557086
1664,SPY,2023-08-25,SPY,2024-03-15,560.0,C,0.0,0.0,0.0,0.0,0,1058,0.11,1278,0.14,440.78,440.8,0.0,440.79,0.1215,0.0101,0.0007,-0.0025,0.1059,0.0226,943,0.1,50,0.14,440.04,440.07,0.0,212,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.125,0.030000000000000013,0.12335311671954678,0.12586797698750687,8.121322410177346,0.22633217194355898,73284.30854449856
1666,SPY,2023-08-25,SPY,2024-03-15,565.0,C,0.11,0.11,0.11,0.11,5,1058,0.09,1663,0.12,440.78,440.8,0.0,440.79,0.1234,0.0086,0.0006,-0.0022,0.092,0.0209,933,0.08,65,0.12,440.04,440.07,0.11,130,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.105,0.03,0.1036166180444193,0.12748970680312663,6.996879660996079,0.2352211193608049,54395.91665606735
1668,SPY,2023-08-25,SPY,2024-03-15,570.0,C,0.0,0.0,0.0,0.0,0,1059,0.07,1099,0.1,440.78,440.8,0.0,440.79,0.1245,0.007,0.0005,-0.0018,0.078,0.0153,1202,0.06,1023,0.11,440.04,440.07,0.0,291,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.085,0.03,0.08388011936929182,0.12852357589559998,5.8654369104999775,0.24403174904295982,38225.944612283914
1670,SPY,2023-08-25,SPY,2024-03-15,575.0,C,0.0,0.0,0.0,0.0,0,3051,0.05,1878,0.09,440.78,440.8,0.0,440.79,0.1261,0.0058,0.0004,-0.0016,0.0668,0.0133,1059,0.05,1024,0.09,440.04,440.07,0.0,438,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.07,0.039999999999999994,0.06907774536294621,0.12977200498215505,4.972182065408922,0.2527654290117145,15451.621557233837
1672,SPY,2023-08-25,SPY,2024-03-15,580.0,C,0.07,0.07,0.07,0.07,7,1343,0.04,1898,0.08,440.78,440.8,0.0,440.79,0.1281,0.005,0.0003,-0.0014,0.059,0.0126,1060,0.04,1024,0.08,440.04,440.07,0.07,401,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.06,0.04,0.05920949602538245,0.13152674297149775,4.337064763365339,0.2614234917548291,11756.331726015776
1674,SPY,2023-08-25,SPY,2024-03-15,585.0,C,0.0,0.0,0.0,0.0,0,10,0.04,1482,0.07,440.78,440.8,0.0,440.79,0.1308,0.0045,0.0003,-0.0013,0.0538,0.0099,10,0.04,1017,0.07,440.04,440.07,0.0,723,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.05500000000000001,0.030000000000000006,0.05427537135660059,0.13413121321515012,3.9752342079270173,0.27000723544622046,17558.31889763682
1676,SPY,2023-08-25,SPY,2024-03-15,590.0,C,0.0,0.0,0.0,0.0,0,1912,0.02,1588,0.06,440.78,440.8,0.0,440.79,0.1301,0.0034,0.0002,-0.001,0.0425,0.0078,1534,0.02,1024,0.06,440.04,440.07,0.0,68,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.04,0.039999999999999994,0.039472997350254974,0.13359563782149564,3.0646464683101007,0.27851792511412915,5870.036234828485
1678,SPY,2023-08-25,SPY,2024-03-15,595.0,C,0.0,0.0,0.0,0.0,0,4771,0.01,1463,0.05,440.78,440.8,0.0,440.79,0.1303,0.0026,0.0002,-0.0008,0.0339,0.0057,1521,0.01,933,0.05,440.04,440.07,0.0,2439,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.030000000000000002,0.04,0.02960474801269123,0.1335374265698048,2.4113001567479233,0.28695679375999383,3633.9802787078493
1680,SPY,2023-08-25,SPY,2024-03-15,600.0,C,0.0,0.0,0.0,0.0,0,1059,0.01,1226,0.04,440.78,440.8,0.0,440.79,0.1316,0.0022,0.0002,-0.0007,0.0292,0.0048,0,0.0,1001,0.05,440.04,440.07,0.0,2404,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.025,0.03,0.02467062334390936,0.13478015105613045,2.0531627757505206,0.29532504343051047,4683.863759697315
1682,SPY,2023-08-25,SPY,2024-03-15,605.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1549,0.04,440.78,440.8,0.0,440.79,0.1324,0.0018,0.0001,-0.0006,0.0247,0.0043,0,0.0,933,0.04,440.04,440.07,0.0,328,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.02,0.04,0.019736498675127487,0.13550793262851382,1.6928278900604914,0.30362384624520544,1791.0414158541591
1684,SPY,2023-08-25,SPY,2024-03-15,610.0,C,0.0,0.0,0.0,0.0,0,4,0.02,1059,0.03,440.78,440.8,0.0,440.79,0.1384,0.0021,0.0002,-0.0007,0.0278,0.0047,4,0.02,1020,0.04,440.04,440.07,0.0,2097,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.025,0.009999999999999998,0.02467062334390936,0.14153516890153933,1.9724621370455204,0.31185434538172097,38906.06882078183
1686,SPY,2023-08-25,SPY,2024-03-15,615.0,C,0.0,0.0,0.0,0.0,0,1,0.01,1138,0.03,440.78,440.8,0.0,440.79,0.1392,0.0017,0.0001,-0.0006,0.0235,0.0042,1,0.01,1468,0.04,440.04,440.07,0.0,1217,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.02,0.019999999999999997,0.019736498675127487,0.14208410317651074,1.627926958698695,0.32001765602088195,6625.36545714496
1688,SPY,2023-08-25,SPY,2024-03-15,620.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1503,0.03,440.78,440.8,0.0,440.79,0.139,0.0013,0.0001,-0.0004,0.0185,0.0029,0,0.0,933,0.03,440.04,440.07,0.0,35,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.015,0.03,0.014802374006345613,0.14187646097083823,1.2758436255046466,0.3281148662535012,1808.6410630453788
1690,SPY,2023-08-25,SPY,2024-03-15,625.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1154,0.03,440.78,440.8,0.0,440.79,0.1422,0.0013,0.0001,-0.0004,0.0181,0.0028,0,0.0,933,0.03,440.04,440.07,0.0,781,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.015,0.03,0.014802374006345613,0.14501608202417118,1.2528499769604464,0.3361470379507655,1744.0367386331013
1692,SPY,2023-08-25,SPY,2024-03-15,630.0,C,0.0,0.0,0.0,0.0,0,0,0.0,932,0.02,440.78,440.8,0.0,440.79,0.1409,0.0009,0.0001,-0.0003,0.0134,0.0019,0,0.0,933,0.03,440.04,440.07,0.0,9,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.01,0.02,0.009868249337563743,0.14344913898533454,0.8927187531215751,0.3441152075999424,1992.3669304373495
1694,SPY,2023-08-25,SPY,2024-03-15,635.0,C,0.0,0.0,0.0,0.0,0,0,0.0,932,0.02,440.78,440.8,0.0,440.79,0.1439,0.0009,0.0001,-0.0003,0.013,0.0019,0,0.0,933,0.03,440.04,440.07,0.0,15,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.01,0.02,0.009868249337563743,0.1464444561458868,0.877380996735442,0.35202038710705574,1924.493533581194
1696,SPY,2023-08-25,SPY,2024-03-15,640.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1059,0.02,440.78,440.8,0.0,440.79,0.1471,0.0009,0.0001,-0.0003,0.0126,0.0019,0,0.0,933,0.03,440.04,440.07,0.0,5,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.01,0.02,0.009868249337563743,0.14941030133526484,0.8627534928824883,0.3598635645680815,1860.8589737023342
1698,SPY,2023-08-25,SPY,2024-03-15,645.0,C,0.0,0.0,0.0,0.0,0,0,0.0,1059,0.02,440.78,440.8,0.0,440.79,0.1499,0.0009,0.0001,-0.0003,0.0124,0.0018,0,0.0,933,0.03,440.04,440.07,0.0,109,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.01,0.02,0.009868249337563743,0.1523473028168655,0.8487864518753467,0.3676457050101365,1801.0961022178506
1700,SPY,2023-08-25,SPY,2024-03-15,650.0,C,0.03,0.03,0.03,0.03,1,0,0.0,1702,0.02,440.78,440.8,0.0,440.79,0.153,0.0008,0.0001,-0.0003,0.0121,0.0018,0,0.0,933,0.03,440.04,440.07,0.03,8,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.01,0.02,0.009868249337563743,0.1552560653152202,0.8354346983411908,0.37536775110404685,1744.877837981091
1702,SPY,2023-08-25,SPY,2024-03-15,655.0,C,0.0,0.0,0.0,0.0,0,6,0.01,1702,0.02,440.78,440.8,0.0,440.79,0.1607,0.0012,0.0001,-0.0005,0.0159,0.0026,6,0.01,933,0.02,440.04,440.07,0.0,1274,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.015,0.01,0.014802374006345613,0.16320689760209314,1.1357072800862826,0.3830306238496159,12898.310260409819
1704,SPY,2023-08-25,SPY,2024-03-15,660.0,C,0.0,0.0,0.0,0.0,0,0,0.0,2171,0.02,440.78,440.8,0.0,440.79,0.1588,0.0008,0.0001,-0.0003,0.0116,0.0017,0,0.0,993,0.02,440.04,440.07,0.0,1112,,203,6M,0.5561643835616439,1.0133509661064952,446.5737730148515,0.01,0.02,0.009868249337563743,0.1609911829124148,0.8104163323658989,0.39063522323483524,1641.9365794134878
1748,SPY,2023-08-25,SPY,2024-09-20,255.0,C,0.0,0.0,0.0,0.0,0,200,195.2,200,198.05,440.78,440.8,0.0,440.79,0.3235,0.9762,0.0004,0.0,0.2801,2.4473,200,194.48,200,197.37,440.04,440.07,0.0,0,,392,1Y,1.073972602739726,1.015946691821692,448.3783636113651,196.625,2.8500000000000227,193.53869802699205,0.21914831868965662,6.334761845736155,-0.564373892447572,4.940499555825657
1750,SPY,2023-08-25,SPY,2024-09-20,260.0,C,0.0,0.0,0.0,0.0,0,200,190.63,200,193.46,440.78,440.8,0.0,440.79,0.3188,0.974,0.0005,0.0,0.2921,2.4884,200,189.92,200,192.78,440.04,440.07,0.0,1,,392,1Y,1.073972602739726,1.015946691821692,448.3783636113651,192.04500000000002,2.8300000000000125,189.0305874766367,0.25554669418623016,16.84327142420012,-0.5449558065904704,35.42256642850751
1752,SPY,2023-08-25,SPY,2024-09-20,265.0,C,0.0,0.0,0.0,0.0,0,200,186.07,200,188.88,440.78,440.8,0.0,440.79,0.3143,0.9716,0.0005,0.0,0.3091,2.5308,200,185.36,200,188.21,440.04,440.07,0.0,8,,392,1Y,1.073972602739726,1.015946691821692,448.3783636113651,187.475,2.8100000000000023,184.53231996241746,0.2715666657346887,24.619348854414017,-0.5259076116197758,76.76097542018665
